RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,Annual average
92540,78599,Weslaco,TX,McAllen-Edinburg-Mission,Hidalgo County,4748,77800,79400,80900,81700,82400,83200,84100,85700,87000,87500,87700,88100,83791.67
84567,60538,Montgomery,IL,Chicago-Naperville-Elgin,Kendall County,4749,181100,182100,183000,184000,184900,185900,187800,189500,189900,189800,189900,190200,186508.33
93141,79932,El Paso,TX,El Paso,El Paso County,4750,175500,175200,175000,175100,175300,175900,176200,176100,176000,175800,175300,175000,175533.33
99614,98178,Bryn Mawr-Skyway,WA,Seattle-Tacoma-Bellevue,King County,4751,448000,448400,445100,443100,445700,448400,446700,443200,441000,438600,436000,435600,443316.67
74523,37865,Seymour,TN,Sevierville,Sevier County,4752,168500,170200,171700,173100,174400,175400,176000,176500,177500,179400,181200,182000,175491.67
87107,66109,Kansas City,KS,Kansas City,Wyandotte County,4753,179900,180400,180900,182100,183800,185800,187600,188000,188200,190200,192600,194100,186133.33
61130,8619,Hamilton,NJ,Trenton,Mercer County,4754,218900,222500,225900,227400,228200,229200,229700,230200,231300,233100,234700,235700,228900.00
69447,27607,Raleigh,NC,Raleigh,Wake County,4755,399300,401100,402200,402100,401600,401400,401800,402100,402200,403000,404300,405800,402241.67
59259,3867,Rochester,NH,Boston-Cambridge-Newton,Strafford County,4756,177700,178300,179200,180000,181700,183900,185600,186100,186600,187700,188500,188700,183666.67
67176,22182,Vienna,VA,Washington-Arlington-Alexandria,Fairfax County,4757,829500,833900,835700,837200,839400,841200,843400,846000,847200,847600,848600,850900,841716.67
91859,77345,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,4758,294200,295600,296700,297100,296600,295300,294000,293600,293400,293500,294400,296200,295050.00
94457,84094,Sandy,UT,Salt Lake City,Salt Lake County,4759,330800,336000,340000,341100,342300,345000,347900,349700,351200,354100,358000,361100,346433.33
74367,37405,Chattanooga,TN,Chattanooga,Hamilton County,4760,250000,249900,250800,252900,255800,257400,257700,257700,258100,258700,259600,260700,255775.00
77491,45177,Wilmington,OH,Wilmington,Clinton County,4761,144500,144900,145400,145500,145500,146000,147100,148500,149800,151300,153300,154900,148058.33
82130,55129,Woodbury,MN,Minneapolis-St. Paul-Bloomington,Washington County,4762,399600,403000,405700,407700,409900,411600,411900,411100,411000,413600,417800,421300,410350.00
61811,10471,New York,NY,New York-Newark-Jersey City,Bronx County,4763,1150600,1175300,1178300,1170900,1164200,1166700,1170100,1166700,1149500,1128300,1118800,1121200,1155050.00
99696,98292,Stanwood,WA,Seattle-Tacoma-Bellevue,Snohomish County,4764,420700,426900,430900,432800,433700,433900,432300,429700,429000,431100,433500,435700,430850.00
91967,77478,Sugar Land,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,4765,302700,304900,306800,307300,307300,306700,306100,306500,307100,307500,308600,310400,306825.00
70902,30125,Cedartown,GA,Cedartown,Polk County,4766,83100,83900,84900,85700,86600,87400,87200,85700,85300,87200,89900,91100,86500.00
77431,45066,Springboro,OH,Cincinnati,Warren County,4767,249600,251500,253500,254600,256000,256800,257300,258100,258600,259100,260300,261500,256408.33
60393,6610,Bridgeport,CT,Bridgeport-Stamford-Norwalk,Fairfield County,4768,164300,166600,168400,169900,171200,171600,172600,174400,176800,179100,180700,181500,173091.67
72197,32763,Orange City,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,4769,149300,150700,151700,152600,153700,154600,155100,155800,157100,159300,161400,162700,155333.33
76780,43623,Toledo,OH,Toledo,Lucas County,4770,116900,116500,116000,115700,115700,116200,116600,117100,117400,117500,117700,118400,116808.33
97822,94621,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,4771,387000,395000,401500,405100,409000,411200,411400,413700,418000,422000,423900,425400,410266.67
67133,22043,Falls Church,VA,Washington-Arlington-Alexandria,Fairfax County,4772,675500,682700,687400,691100,696300,700700,703500,706300,708100,709000,708300,707900,698066.67
74551,37914,Knoxville,TN,Knoxville,Knox County,4773,89300,90700,92100,93200,93600,93600,94800,96900,99100,101000,102900,104700,95991.67
79806,49601,Cadillac,MI,Cadillac,Wexford County,4774,97400,98100,98300,98300,98400,98600,100400,103500,106700,108700,110100,111000,102458.33
62237,11763,Medford,NY,New York-Newark-Jersey City,Suffolk County,4775,300500,303200,305400,306000,306200,306600,307900,310100,311800,312800,314900,317700,308591.67
94885,85303,Glendale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,4776,189900,191100,191900,193100,194700,196500,198400,199900,201800,204300,205400,205400,197700.00
80910,52245,Iowa City,IA,Iowa City,Johnson County,4777,234100,236500,239300,241500,243500,245300,246300,246600,247500,249000,250000,250100,244141.67
100152,99203,Spokane,WA,Spokane-Spokane Valley,Spokane County,4778,277800,281100,283200,284800,285700,286900,288400,289700,291000,294300,297700,299500,288341.67
99513,98028,Kenmore,WA,Seattle-Tacoma-Bellevue,King County,4779,688400,696300,697500,696600,698900,699000,694500,691900,693700,693700,692600,694300,694783.33
91201,76034,Colleyville,TX,Dallas-Fort Worth-Arlington,Tarrant County,4780,487800,495000,499600,501200,502500,504800,506500,506300,505700,507000,510200,513000,503300.00
92844,79118,Amarillo,TX,Amarillo,Potter County,4781,172900,173700,174800,175300,175100,174700,174700,175300,176300,177400,178600,179500,175691.67
65920,19428,Conshohocken,PA,Philadelphia-Camden-Wilmington,Montgomery County,4782,313500,315900,318200,319700,320900,322400,323800,325500,327400,329200,331300,333500,323441.67
93289,80212,Denver,CO,Denver-Aurora-Lakewood,Denver County,4783,484400,493600,501400,505600,508700,510200,510400,511600,515700,521500,526500,529500,509925.00
84282,60013,Cary,IL,Chicago-Naperville-Elgin,McHenry County,4784,227200,228600,230900,231800,232300,233200,234000,233800,234200,236000,237400,237900,233108.33
99552,98074,Sammamish,WA,Seattle-Tacoma-Bellevue,King County,4785,912400,921800,923700,922700,926900,929900,926500,922400,922200,920300,917100,918100,922000.00
72636,33480,Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4786,4628000,4668800,4680800,4673500,4665800,4671900,4685400,4703300,4717700,4736400,4766900,4806300,4700400.00
94888,85306,Glendale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,4787,226700,228900,230800,232500,234000,235500,236900,237800,239900,243000,244500,244700,236266.67
77515,45224,Cincinnati,OH,Cincinnati,Hamilton County,4788,107000,107800,108100,108400,108600,109200,109900,111300,112500,113400,114600,115500,110525.00
58673,2180,Stoneham,MA,Boston-Cambridge-Newton,Middlesex County,4789,548700,555700,560800,563900,567200,569700,569900,569200,567300,565800,566800,570600,564633.33
73152,34638,Land O Lakes,FL,Tampa-St. Petersburg-Clearwater,Pasco County,4790,247100,248500,248900,249700,251500,252600,252500,252700,253700,254300,255000,256500,251916.67
77533,45242,Blue Ash,OH,Cincinnati,Hamilton County,4791,336600,343400,351300,357500,363700,368400,370200,371700,373000,372900,374200,377400,363358.33
77440,45102,Amelia,OH,Cincinnati,Clermont County,4792,160000,160100,160100,160600,162100,163800,165100,166000,167000,168400,170100,171500,164566.67
97786,94580,San Lorenzo,CA,San Francisco-Oakland-Hayward,Alameda County,4793,631900,643000,649100,652600,657500,658300,654400,654700,659700,661300,656900,653900,652775.00
69730,28120,Mount Holly,NC,Charlotte-Concord-Gastonia,Gaston County,4794,168500,169800,171500,173500,175700,177300,178800,180000,181300,183100,185200,186300,177583.33
73261,35010,Alexander City,AL,Alexander City,Tallapoosa County,4795,85300,86400,87300,86900,86800,87400,88000,88400,89100,90200,91800,93400,88416.67
97838,94704,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,4796,1535500,1553800,1546400,1539800,1545400,1557500,1571100,1588800,1593700,1580800,1557100,1541000,1559241.67
89012,71303,Alexandria,LA,Alexandria,Rapides Parish,4797,162400,163700,164900,166100,167400,168500,169500,169200,169800,172700,176200,177700,169008.33
73148,34613,North Weeki Wachee,FL,Tampa-St. Petersburg-Clearwater,Hernando County,4798,170700,174100,177000,178700,180000,181300,182800,184100,185600,187800,190000,191000,181925.00
66276,20190,Reston,VA,Washington-Arlington-Alexandria,Fairfax County,4799,494400,497900,499800,499900,500300,501600,503000,504900,506800,508400,509900,512000,503241.67
72235,32809,Sky Lake,FL,Orlando-Kissimmee-Sanford,Orange County,4800,173700,178000,180900,183100,186000,189000,192000,194700,196500,197800,199500,201600,189400.00
86040,63401,Hannibal,MO,Hannibal,Marion County,4801,104700,106000,107300,108100,108100,107900,108200,109200,110200,110800,111700,112700,108741.67
72188,32750,Longwood,FL,Orlando-Kissimmee-Sanford,Seminole County,4802,236700,238400,239400,240600,243500,246000,246900,247400,248900,250200,251200,252200,245116.67
59228,3833,Exeter,NH,Boston-Cambridge-Newton,Rockingham County,4803,376700,380400,384300,388100,392000,395300,397800,398900,397900,396900,396700,397000,391833.33
81125,52803,Davenport,IA,Davenport-Moline-Rock Island,Scott County,4804,118700,118300,118000,118300,118700,119500,120700,121800,122200,122500,123100,123600,120450.00
92307,78211,San Antonio,TX,San Antonio-New Braunfels,Bexar County,4805,84100,86600,88400,89600,91200,93600,94900,94100,93600,94000,94000,93500,91466.67
89796,72901,Fort Smith,AR,Fort Smith,Sebastian County,4806,76200,78100,80400,82200,82300,81500,81300,81300,81100,81400,81400,80900,80675.00
77120,44306,Akron,OH,Akron,Summit County,4807,38300,39000,39600,40400,41200,41300,41100,41100,41400,41800,42000,42100,40775.00
84688,60706,Norridge,IL,Chicago-Naperville-Elgin,Cook County,4808,280500,283800,286200,286700,287200,287400,287400,287800,288700,289200,289100,289500,286958.33
92107,77803,Bryan,TX,College Station-Bryan,Brazos County,4809,114500,114500,114700,115700,118200,120800,122400,122800,122500,122000,122700,123800,119550.00
97885,94947,Novato,CA,San Francisco-Oakland-Hayward,Marin County,4810,757800,763600,768900,771000,774600,781200,789400,796800,803400,807100,809200,811500,786208.33
84589,60561,Darien,IL,Chicago-Naperville-Elgin,DuPage County,4811,325400,326000,326900,327300,327100,326700,326000,326700,329800,333100,334000,334400,328616.67
99789,98407,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,4812,363900,369700,373500,375500,379000,381700,381500,381200,382700,386200,391000,395100,380083.33
63362,14020,Batavia,NY,Batavia,Genesee County,4813,102400,102300,102400,102800,103300,103800,104400,105100,105900,106600,107300,107900,104516.67
79745,49428,Jenison,MI,Grand Rapids-Wyoming,Ottawa County,4814,183600,184800,186000,187000,188600,190500,192000,193500,194800,196300,198000,199300,191200.00
94062,83221,Blackfoot,ID,Blackfoot,Bingham County,4815,181200,179300,176300,174000,173300,174500,176400,177500,180200,185500,191700,195200,180425.00
76562,43160,Washington Court House,OH,Washington Court House,Fayette County,4816,103700,103900,104100,104800,105500,105900,106600,108100,109700,110900,112200,113400,107400.00
97402,93662,Selma,CA,Fresno,Fresno County,4817,198200,203700,207600,209000,210600,213100,214800,214800,214600,215800,217600,218700,211541.67
72309,32931,Cocoa Beach,FL,Palm Bay-Melbourne-Titusville,Brevard County,4818,429300,435500,438900,441600,443100,440700,440200,443800,445700,443200,444000,448500,441208.33
59016,3053,Londonderry,NH,Boston-Cambridge-Newton,Rockingham County,4819,341700,344100,346600,349900,354700,359600,362600,363800,364700,366400,368800,370900,357816.67
85916,63090,Washington,MO,St. Louis,Franklin County,4820,174200,176100,177800,178800,179900,181500,182700,183500,185800,189400,192500,194200,183033.33
96818,92337,Fontana,CA,Riverside-San Bernardino-Ontario,San Bernardino County,4821,365300,366300,366700,367900,370600,373800,376600,378100,378800,379500,380700,381800,373841.67
67276,22485,King George,VA,,King George County,4822,259500,260500,261400,262400,263600,264100,263700,263300,263500,264500,265400,266000,263158.33
73270,35022,Bessemer,AL,Birmingham-Hoover,Jefferson County,4823,155700,156800,157900,158600,159100,160000,161200,162400,164100,166300,167900,168800,161566.67
93976,82718,Gillette,WY,Gillette,Campbell County,4824,280000,276000,271200,268900,267900,268000,268400,267400,268300,273600,280000,282900,272716.67
99705,98310,Bremerton,WA,Bremerton-Silverdale,Kitsap County,4825,269600,271400,272800,274900,277700,280000,281000,281700,282600,284400,286000,287300,279116.67
82418,55744,Grand Rapids,MN,Grand Rapids,Itasca County,4826,160900,158300,155700,154400,152700,151700,151800,153100,156500,161600,165800,168200,157558.33
58982,2907,Providence,RI,Providence-Warwick,Providence County,4827,172600,173600,173700,175100,177200,178500,179300,180000,181300,183000,184200,184500,178583.33
65655,18944,Perkasie,PA,Philadelphia-Camden-Wilmington,Bucks County,4828,308500,309700,310700,311200,311800,313300,315100,315800,316300,317300,318500,319800,314000.00
86298,64050,Independence,MO,Kansas City,Jackson County,4829,84900,86400,87400,88300,89800,91600,92800,93200,93600,94700,96000,97000,91308.33
73088,34292,Venice,FL,North Port-Sarasota-Bradenton,Sarasota County,4830,345600,345300,344500,344700,345900,347300,348800,350000,350600,350500,350000,349300,347708.33
93021,79602,Abilene,TX,Abilene,Taylor County,4831,162500,163300,164000,165500,167500,168500,168600,168300,167600,167100,167500,167800,166516.67
72004,32444,Lynn Haven,FL,Panama City,Bay County,4832,198000,199000,199800,200300,201400,202900,203800,204600,206100,208600,210500,210800,203816.67
96336,91301,Agoura Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4833,985400,991400,995900,995400,987400,977800,971300,964700,959800,957100,952900,950400,974125.00
95816,89120,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,4834,251400,255200,257800,260200,263400,266700,269500,272400,275600,278300,279700,280100,267525.00
97849,94803,El Sobrante,CA,San Francisco-Oakland-Hayward,Contra Costa County,4835,572200,583000,592300,596500,598700,601800,606700,607900,606000,603300,599900,597100,597116.67
99848,98532,Chehalis,WA,Centralia,Lewis County,4836,230800,235900,240400,243200,245600,249100,253000,255600,257900,259800,260800,261400,249458.33
58579,2021,Canton,MA,Boston-Cambridge-Newton,Norfolk County,4837,583600,586200,586300,589400,595500,598500,598100,599400,601200,603300,605100,606700,596108.33
75772,40741,London,KY,London,Laurel County,4838,103100,106900,111000,112900,114200,115800,117200,118300,119500,120600,121000,121400,115158.33
81170,53045,Brookfield,WI,Milwaukee-Waukesha-West Allis,Waukesha County,4839,348100,350100,351600,352300,353300,354200,354500,356100,358400,359600,360700,362800,355141.67
75638,40342,Lawrenceburg,KY,Frankfort,Anderson County,4840,142200,142800,143400,144100,144900,146000,147200,148300,149600,150500,151000,151300,146775.00
58732,2346,Middleborough,MA,Boston-Cambridge-Newton,Plymouth County,4841,328700,330300,330700,330900,331700,332800,333900,335000,336400,338700,341700,344200,334583.33
96246,90814,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4842,853400,861400,869200,874500,878900,878800,874400,870600,869400,871500,877200,883500,871900.00
96830,92354,Loma Linda,CA,Riverside-San Bernardino-Ontario,San Bernardino County,4843,424500,428200,432200,435900,440500,444800,448200,450100,450800,451200,452100,453000,442625.00
99681,98275,Mukilteo,WA,Seattle-Tacoma-Bellevue,Snohomish County,4844,604500,613400,619000,622500,625900,629000,631500,632300,632800,634800,636600,639100,626783.33
71981,32413,Panama City Beach,FL,Panama City,Bay County,4845,264800,270700,276400,279600,282600,285700,289000,291800,294500,297600,300600,302000,286275.00
86615,64836,Carthage,MO,Joplin,Jasper County,4846,98900,99700,100300,101000,102500,104000,104900,105300,107000,110600,114100,115400,105308.33
72709,33606,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4847,640300,651400,661200,669100,672400,671800,669700,671300,678400,686600,691000,693000,671350.00
79151,48346,Clarkston,MI,Detroit-Warren-Dearborn,Oakland County,4848,215200,218000,220700,222700,224700,226600,227800,227800,227300,227200,227300,227500,224400.00
96086,90210,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4849,5719200,5819400,5893700,5924600,5942200,5948000,5921300,5871400,5817600,5794000,5781000,5776800,5850766.67
68640,25526,Hurricane,WV,Huntington-Ashland,Putnam County,4850,172900,174300,175100,175300,175300,175500,175800,175400,175600,177000,178400,179000,175800.00
88040,68510,Lincoln,NE,Lincoln,Lancaster County,4851,152400,153300,154200,155000,156100,157100,158400,160000,161100,161900,162800,163200,157958.33
